age,annual_premium,policy_tenure_months,claim_amount,num_claims_last_3yrs,vehicle_age,incident_severity,police_report,witness_present,fraud_reported,incident_type_fire,incident_type_natural disaster,incident_type_theft,customer_state_dl,customer_state_ka,customer_state_mh,customer_state_tn,customer_state_ts,channel_branch,channel_online,claim_status_open,claim_status_under review,claim_to_premium_ratio,is_repeat_claimant,tenure_bucket_short,tenure_bucket_mid,tenure_bucket_long
44,34708.43,64,86495.95999999999,0,1.0,2,1,1,0,True,False,False,False,False,False,True,False,False,False,False,True,2.4920017413135276,0,False,True,False
35,39374.41,123,132889.43,1,9.0,3,1,1,1,False,False,False,False,False,False,False,True,False,True,True,False,3.3749345086184497,0,False,False,True
43,41672.9,82,115987.53,3,13.0,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,2.783217553432724,1,False,True,False
18,37127.14,133,128949.94,1,1.0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,3.4731053050327865,0,False,False,True
35,38494.78,75,86769.09,2,3.0,1,1,0,0,False,True,False,True,False,False,False,False,False,True,True,False,2.2539896580871983,0,False,True,False
47,52683.34,56,119956.35,0,7.0,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,2.2768881606944307,0,True,False,False
70,49712.41,35,5741.98,3,1.0,2,0,0,1,True,False,False,False,False,True,False,False,False,False,False,True,0.11550163225576357,1,True,False,False
60,5000.0,100,123838.94,3,4.0,2,1,0,1,False,True,False,False,True,False,False,False,False,True,False,False,24.762835432913416,1,False,True,False
62,31190.74,162,92970.39,3,0.0,1,1,1,1,False,False,True,False,False,False,False,False,True,False,True,False,2.98060928951062,1,False,False,True
49,33024.19,155,113219.93,1,7.0,1,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,3.428290041631857,0,False,False,True
24,34983.29,46,102101.05,1,11.0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,2.9184828390114532,0,True,False,False
40,36130.2,86,40582.52,0,6.0,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,1.12319878664423,0,False,True,False
74,49985.09,127,17588.21,4,4.0,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,True,0.35186208803289076,1,False,False,True
20,21961.19,111,52957.56,1,6.0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,2.4113059763165694,0,False,True,False
68,39036.81,13,110421.28,0,8.0,2,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,2.828572606916218,0,False,False,False
57,24010.12,107,116054.11,1,2.0,2,0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,4.833348465211119,0,False,True,False
34,26937.06,7,23442.6,2,1.0,1,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,0.8702408413968934,0,False,False,False
62,52728.72,21,40850.53,0,2.0,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,0.7747154735507793,0,False,False,False
65,28489.31,118,86495.95999999999,1,15.0,1,1,1,0,False,False,True,False,False,False,False,False,False,True,False,True,3.03597819749943,0,False,True,False
20,40546.55,19,68921.27,1,11.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,1.6997641041197311,0,False,False,False
24,12545.38,62,23707.71,2,2.0,1,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,1.889605607354472,0,False,True,False
55,57347.81,106,21007.67,0,4.0,1,1,1,0,False,True,False,False,False,False,True,False,False,False,False,True,0.3663139653638846,0,False,True,False
74,42231.83,118,48017.41,1,6.0,3,0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,1.1369687989178088,0,False,True,False
19,32810.0,81,88881.42,0,7.0,2,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,2.7088909207278045,0,False,True,False
55,41906.56,17,31873.25,2,13.0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,0.7605608630041931,0,False,False,False
25,18082.17,144,79788.84,2,7.0,2,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,4.412325936215829,0,False,False,True
55,49190.37,171,132634.88,1,3.0,1,1,1,1,False,False,False,False,False,False,False,True,False,False,False,True,2.6963038435400355,0,False,False,True
53,31112.18,160,26419.91,1,0.0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,0.8491549240546932,0,False,False,True
23,32551.17,135,75709.94,1,4.0,2,0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,2.325803164581655,0,False,False,True
56,29100.13,73,206440.68124999997,1,9.0,1,1,0,1,False,False,True,True,False,False,False,False,False,False,False,False,7.093906018426087,0,False,True,False
69,28032.18,158,66177.92,1,7.0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,2.3606997136964125,0,False,False,True
67,43336.05,88,59184.86,2,5.0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,1.365687327586903,0,False,True,False
19,38070.88,25,137357.31,0,4.0,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,3.607841535537515,0,True,False,False
32,42820.98,154,71220.91,0,3.0,3,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,1.6631858218606426,0,False,False,True
31,34894.46,58,134702.28,1,0.0,1,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,3.860166336824332,0,True,False,False
43,41158.4,169,104303.44,1,0.0,1,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,2.534134122460483,0,False,False,True
26,29973.82,67,69571.99,0,6.0,1,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,2.3210144381183944,0,False,True,False
66,61756.78,157,106586.07,2,9.0,2,1,1,1,False,False,False,False,False,False,False,True,False,True,True,False,1.725872756436517,0,False,False,True
62,16184.84,97,99420.23,1,0.0,1,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,6.14242016478601,0,False,True,False
64,50131.25,85,130939.73,1,3.0,1,0,0,1,False,False,True,False,False,False,False,True,False,True,False,False,2.61188616110388,0,False,True,False
29,51414.89,54,60324.45,2,14.0,1,1,0,1,True,False,False,False,False,False,False,True,True,False,False,False,1.1732647241932406,0,True,False,False
18,24774.09,151,86854.27,5,15.0,1,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,3.5057095655353825,1,False,False,True
69,61751.28,11,82231.79,1,10.0,1,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,1.3316397386460872,0,False,False,False
34,64526.87375,85,116686.67,1,8.0,1,1,0,0,False,False,True,False,False,False,True,False,False,True,False,False,1.8083141938331728,0,False,True,False
55,46653.67,67,38866.94,1,9.0,1,0,1,1,True,False,False,False,False,False,False,False,True,False,True,False,0.8330771603357178,0,False,True,False
69,35336.27,98,130763.97,1,5.0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,3.7004547889522876,0,False,True,False
20,34983.29,46,105984.79,1,3.0,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.029496668361713,0,True,False,False
18,32487.09,120,25738.37,0,6.0,1,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,0.7922401717060006,0,False,True,False
18,39686.37,70,139371.83,4,11.0,1,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,3.51174265263735,1,False,True,False
26,51814.24,34,185534.19,1,10.0,1,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,3.5806876509690975,0,True,False,False
20,37175.77,36,130082.53,1,10.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,3.499027215113094,0,True,False,False
64,34983.29,126,149214.31,0,9.0,2,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,4.26518045671357,0,False,False,True
52,44893.12,48,88841.71,2,0.0,2,1,1,0,False,True,False,False,False,False,False,True,False,False,True,False,1.9789163926144449,0,True,False,False
73,34983.29,56,10232.28,2,10.0,2,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,0.2924821398404827,0,True,False,False
63,42855.91,113,2014.58,1,14.0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,0.04700712207202992,0,False,True,False
72,43945.99,60,96478.69,0,10.0,1,0,1,0,False,False,False,False,True,False,False,False,False,True,False,True,2.1953423886368557,0,True,False,False
31,31748.86,70,58360.95,1,9.0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,1.8381482627010008,0,False,True,False
34,23852.13,45,43844.07,0,3.0,3,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,1.8380845616487227,0,True,False,False
66,24581.68,63,82176.4,1,12.0,1,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,3.3428576542508788,0,False,True,False
31,15374.44,125,112701.34,2,7.0,2,1,1,0,False,False,True,False,False,True,False,False,True,False,True,False,7.329958687361142,0,False,False,True
21,37843.38,97,19625.91,1,4.0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,0.5185950991930638,0,False,True,False
56,33998.61,180,64800.51,1,7.0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,1.905919214955701,0,False,False,True
63,29720.15,139,152944.18,1,1.0,2,1,0,1,False,False,False,False,False,False,False,True,True,False,False,True,5.145971135033469,0,False,False,True
73,5000.0,4,36612.02,1,14.0,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False,True,7.320939812037592,0,False,False,False
70,20032.19,69,124139.25,0,11.0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,6.19667911101527,0,False,True,False
24,48450.09,53,63187.12,1,7.0,1,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,1.3041423835872425,0,True,False,False
62,27024.49,106,86495.95999999999,1,12.0,3,1,1,0,False,False,False,False,False,True,False,False,False,True,False,True,3.2005325342852244,0,False,True,False
66,39327.1,48,134379.74,0,0.0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,3.416888687732181,0,True,False,False
57,18311.77,174,118357.68,1,6.0,2,1,0,1,False,False,False,False,False,False,False,True,False,True,False,True,6.4631227280198456,0,False,False,True
64,52264.47,54,125912.18,3,10.0,1,0,1,1,True,False,False,False,False,False,False,False,False,False,False,True,2.409089213203287,1,True,False,False
65,33271.67,94,33178.29,2,0.0,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,0.9971634377403438,0,False,True,False
43,38480.48,23,135114.69,1,11.0,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,3.511161472999479,0,False,False,False
20,62909.36,164,46628.81,1,13.0,1,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,0.7411944550945185,0,False,False,True
44,53197.28,165,96679.38,0,9.0,3,1,1,1,False,False,True,False,False,False,False,True,True,False,False,False,1.8173403350634645,0,False,False,True
29,31321.21,143,96621.08,1,3.0,2,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,3.084746574395613,0,False,False,True
24,27881.36,64,86495.95999999999,0,11.0,3,0,1,0,False,False,False,False,False,False,True,False,True,False,False,False,3.1021749952299587,0,False,True,False
25,31093.46,11,100163.05,0,5.0,3,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,3.2212506665174443,0,False,False,False
57,41118.78,128,47028.55,0,11.0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,1.1436965372869214,0,False,False,True
46,33737.31,78,24255.97,1,10.0,1,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,0.7189444284553673,0,False,True,False
48,30257.07,179,124255.69,2,1.0,2,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,4.106530588368657,0,False,False,True
60,52606.18,126,93362.56,0,1.0,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,1.7747113606925897,0,False,False,True
49,33629.48,97,136721.96,2,0.0,2,0,1,1,False,False,False,False,False,False,False,False,False,True,True,False,4.065418037446982,0,False,True,False
53,34983.29,178,206440.68124999997,0,1.0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,5.900953863862893,0,False,False,True
22,36088.91,145,21767.6,1,4.0,1,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,0.6031491904524006,0,False,False,True
66,56423.82,83,128475.84,1,0.0,1,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,2.2769384111460167,0,False,True,False
43,39287.83,4,68333.32,1,15.0,1,1,1,1,False,False,False,False,False,False,False,True,True,False,False,False,1.7392556612146506,0,False,False,False
26,46555.53,17,100390.16,0,14.0,1,1,0,1,True,False,False,False,False,False,False,True,False,False,False,True,2.1563067522429185,0,False,False,False
64,26304.67,80,55864.33,0,2.0,1,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,2.1236611726673376,0,False,True,False
59,24754.89,102,158993.58,1,4.0,1,1,1,1,True,False,False,False,False,True,False,False,False,True,False,False,6.422454615851016,0,False,True,False
21,40516.47,6,45554.58,0,11.0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,1.1243194602229607,0,False,False,False
29,46862.64,23,69815.66,1,10.0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,1.4897617854695027,0,False,False,False
18,35483.08,127,89835.19,0,7.0,1,0,0,1,False,False,False,False,False,False,False,True,False,True,False,True,2.531704076870529,0,False,False,True
33,19563.28,136,35851.8,1,15.0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,1.832513131073569,0,False,False,True
23,18676.9,6,99873.38,0,10.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,5.347141809304044,0,False,False,False
58,17874.36,92,157535.97,2,10.0,1,1,0,1,False,False,False,False,True,False,False,False,True,False,True,False,8.813023625817886,0,False,True,False
47,13788.53,15,62929.2,2,8.0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,4.563549301535295,0,False,False,False
73,36313.82,131,102781.43,2,8.0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,2.8302888462616638,0,False,False,True
60,48500.53,151,1000.0,1,4.0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,0.020617906280482285,0,False,False,True
52,34839.01,157,83248.19,0,7.0,1,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,2.3894421959121135,0,False,False,True
47,7875.02,108,70913.1,3,14.0,1,0,0,1,False,False,False,False,False,True,False,False,False,True,False,False,9.003671905353212,1,False,True,False
21,32710.87,114,48167.61,1,6.0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,1.4724810901975338,0,False,True,False
22,33046.41,167,133665.27,3,2.0,1,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,4.044651910694363,1,False,False,True
53,34983.29,111,70319.03,0,9.0,1,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,2.0100173535035295,0,False,True,False
18,17514.35,81,77013.51,0,12.0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,4.396915277171167,0,False,True,False
20,34983.29,136,68026.32,1,15.0,1,0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,1.9444819374639304,0,False,False,True
30,55470.23,107,1000.0,2,8.0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,0.01802736301322325,0,False,True,False
68,40399.74,152,34060.61,1,12.0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,0.8430689635882908,0,False,False,True
44,41759.76,95,128249.21,0,4.0,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.0710458813489026,0,False,True,False
58,36375.01,157,1000.0,2,6.0,1,1,0,1,False,False,True,False,False,False,False,True,False,False,False,True,0.02749064562056146,0,False,False,True
41,38959.32,9,50515.81,0,6.0,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,1.2965963831919245,0,False,False,False
27,44331.31,7,67012.6,1,5.0,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,1.5115972977722119,0,False,False,False
39,25286.16,18,163462.98,1,11.0,1,1,1,0,False,False,False,False,True,False,False,False,True,False,True,False,6.464268031680901,0,False,False,False
23,45536.7,101,119587.17,0,14.0,1,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,2.626113527912038,0,False,True,False
61,18523.96,128,59927.33,1,5.0,2,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,3.2349505747920646,0,False,False,True
28,38940.42,39,143703.12,0,2.0,2,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,3.6902383118027027,0,True,False,False
39,37144.89,29,86495.95999999999,2,13.0,1,1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,2.328547249776489,0,True,False,False
73,27604.48,155,130409.49,0,13.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,4.724043559467178,0,False,False,True
51,34727.78,136,23850.52,4,14.0,2,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,0.6867652707639025,1,False,False,True
44,27529.52,117,133296.6,1,4.0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,4.841775600315577,0,False,True,False
48,22139.58,88,66723.99,3,11.0,1,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,3.0136514038927618,1,False,True,False
62,30756.62,76,38717.31,0,11.0,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,1.2587875784927443,0,False,True,False
32,21752.14,4,75228.54,1,12.0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,3.4582841833408877,0,False,False,False
54,38873.57,34,97480.49,2,12.0,1,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,2.5075644566615143,0,True,False,False
67,21198.97,162,62736.32,0,15.0,1,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,2.9592645649970257,0,False,False,True
50,43543.72,62,109927.91,3,7.0,1,1,0,0,False,False,False,True,False,False,False,False,False,True,False,True,2.5244831061033346,1,False,True,False
43,20822.25,127,58765.28,1,1.0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,2.822099336078662,0,False,False,True
26,28204.46,127,112916.76,1,3.0,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,4.003365305866311,0,False,False,True
32,27504.76,56,104899.99,3,14.0,1,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,3.81374628441461,1,True,False,False
71,50901.76,37,82258.46,0,13.0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,True,False,1.6159921387366816,0,True,False,False
48,38963.48,125,65137.8,1,0.0,1,0,0,1,False,True,False,True,False,False,False,False,False,True,True,False,1.671722553464078,0,False,False,True
35,32459.19,17,91819.34,1,5.0,2,1,1,0,True,False,False,False,False,True,False,False,False,False,True,False,2.8286753712778636,0,False,False,False
41,40984.63,90,86495.95999999999,1,3.0,1,1,1,0,False,True,False,False,False,True,False,False,True,False,True,False,2.1103972294679867,0,False,True,False
50,9713.69,160,177780.96,2,5.0,2,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,18.300219564391657,0,False,False,True
48,34482.4,129,127273.92,2,10.0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,3.690875029724447,0,False,False,True
57,34983.29,138,128919.55,0,8.0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.6850697841802704,0,False,False,True
32,36588.16,15,206440.68124999997,1,7.0,1,1,1,0,False,True,False,True,False,False,False,False,True,False,False,False,5.642126828000423,0,False,False,False
55,35814.96,36,108218.13,2,7.0,1,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,3.0215057756374533,0,True,False,False
43,41577.54,50,106808.96,3,10.0,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,2.5688482568170987,1,True,False,False
71,45747.26,53,116680.68,1,10.0,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,2.550494379458366,0,True,False,False
27,11030.4,35,39596.53,0,0.0,2,1,1,0,True,False,False,True,False,False,False,False,False,True,False,False,3.5894383305836066,0,True,False,False
26,14812.08,175,65024.43,1,7.0,2,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,4.389663054543687,0,False,False,True
44,37523.5,30,62222.38,0,5.0,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,1.658180122320084,0,True,False,False
46,26421.48,128,114142.63,1,6.0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,4.319906004281203,0,False,False,True
57,50744.3,106,77162.14,1,15.0,1,1,1,0,False,False,True,False,False,False,True,False,False,False,False,True,1.5205770780742256,0,False,True,False
41,31217.91,110,91220.05,1,14.0,1,1,0,0,False,False,False,True,False,False,False,False,False,True,False,True,2.92194858821144,0,False,True,False
70,11785.63,39,133935.46,2,10.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,11.36333795156037,0,True,False,False
45,19783.83,56,123841.78,1,0.0,2,1,1,1,False,False,False,False,True,False,False,False,False,True,True,False,6.259431089375041,0,True,False,False
25,5000.0,110,206440.68124999997,1,1.0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,41.2798802739452,0,False,True,False
24,32190.49,54,54850.22,1,7.0,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,1.7038732907361542,0,True,False,False
73,32739.39,125,136087.36,2,9.0,2,1,1,1,False,True,False,False,False,False,False,False,False,True,True,False,4.156558916982968,0,False,False,True
25,29906.45,8,119825.1,1,10.0,1,1,0,1,False,False,False,True,False,False,False,False,True,False,False,True,4.006530145498864,0,False,False,False
72,47946.55,14,12718.44,0,2.0,2,1,1,0,False,False,False,False,False,False,True,False,True,False,False,False,0.265257348915638,0,False,False,False
33,34983.29,132,70908.07,2,14.0,1,1,0,1,False,False,True,True,False,False,False,False,False,False,True,False,2.0268546253189648,0,False,False,True
23,34983.29,112,86495.95999999999,2,7.0,1,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,2.472422907539355,0,False,True,False
35,9383.68,8,120047.34,1,9.0,1,1,1,0,False,False,False,False,False,False,True,False,True,False,True,False,12.791841597156216,0,False,False,False
53,42407.38,162,125954.57,0,0.0,1,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,2.970039647824322,0,False,False,True
42,41664.32,1,97775.77,1,13.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,2.3466943251605894,0,False,False,False
62,38712.7,172,111336.14,3,8.0,3,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,2.8758847643082426,1,False,False,True
52,46777.76,132,87886.16,2,3.0,1,1,0,0,False,False,True,True,False,False,False,False,True,False,False,True,1.878762070649158,0,False,False,True
40,21022.06,178,54676.67,2,5.0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,False,False,2.600795031741335,0,False,False,True
54,59105.06,171,73243.1,2,5.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,1.2391808894045722,0,False,False,True
73,23486.87,57,85854.6,2,0.0,1,0,0,1,False,False,False,False,True,False,False,False,False,True,False,False,3.6552739775892835,0,True,False,False
41,43990.68,137,83439.43,1,15.0,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,1.8967093323101094,0,False,False,True
26,34983.29,38,1000.0,0,12.0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0.02858425882017328,0,True,False,False
41,23836.82,85,67113.25,0,14.0,3,0,0,0,False,True,False,False,True,False,False,False,False,True,False,True,2.81541055348182,0,False,True,False
65,53196.42,44,87529.25,0,5.0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,1.645366448222489,0,True,False,False
30,31869.2,88,72338.35,3,8.0,1,1,1,0,False,False,False,False,True,False,False,False,True,False,False,False,2.2697802335724284,1,False,True,False
72,45079.07,158,73892.93,3,7.0,1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,1.6391485195120592,1,False,False,True
51,37843.46,79,106959.61,0,7.0,1,0,1,0,True,False,False,False,False,False,False,True,True,False,False,True,2.8262950508476012,0,False,True,False
52,33740.5,17,36446.93,2,9.0,3,1,0,0,False,False,False,False,True,False,False,False,False,True,True,False,1.080181082643036,0,False,False,False
36,51366.2,59,11738.1,1,7.0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,0.2285135261411952,0,True,False,False
70,32160.09,142,86495.95999999999,0,12.0,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,2.6894598410688193,0,False,False,True
20,13631.14,94,119385.15,2,0.0,1,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,8.757623527927384,0,False,True,False
35,34983.29,101,160939.89,2,3.0,2,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,4.6003474702502185,0,False,True,False
41,41614.3,78,120195.77,2,14.0,1,1,0,0,False,False,True,False,False,False,True,False,False,False,False,True,2.888259125850348,0,False,True,False
45,39746.11,53,18928.13,2,14.0,1,0,1,0,False,False,True,False,False,False,True,False,True,False,False,False,0.4762139939230802,0,True,False,False
45,16195.3,108,74543.47,0,13.0,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,4.602499953693128,0,False,True,False
26,26307.89,114,96548.55,2,5.0,1,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,3.6698070500123725,0,False,True,False
30,28019.34,162,92991.6,0,7.0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,3.3187177600271807,0,False,False,True
23,30614.36,112,109268.7,1,0.0,1,1,0,0,True,False,False,False,False,False,True,False,False,False,True,False,3.56908101031639,0,False,True,False
50,18489.04,180,43732.8,0,4.0,1,1,1,0,False,False,True,False,False,False,False,False,False,True,True,False,2.3652085122584916,0,False,False,True
37,27459.55,149,87922.44,4,11.0,3,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,3.20177272487259,1,False,False,True
50,26256.67,15,103914.53,1,5.0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,3.9574924203099515,0,False,False,False
51,44258.4,71,122155.19,0,7.0,2,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,2.7599829640709093,0,False,True,False
58,44709.46,70,48742.68,3,1.0,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,1.0901851602510912,1,False,True,False
49,33250.27,1,69467.94,4,7.0,1,1,1,0,False,False,False,False,True,False,False,False,False,True,True,False,2.089181556072896,1,False,False,False
54,30295.52,33,1000.0,4,11.0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,0.03300709124348275,1,True,False,False
51,36679.09,138,57034.21,0,7.0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,1.5549092164168627,0,False,False,True
55,25201.1,64,61401.33,0,8.0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,2.4363576844786747,0,False,True,False
53,21238.02,27,39118.7,3,14.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,1.8418316852660808,1,True,False,False
36,23717.35,52,92452.55,1,3.0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,3.8979334565853025,0,True,False,False
32,27382.24,50,82482.46,1,4.0,2,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,3.0121512282695546,0,True,False,False
62,21038.31,32,1000.0,1,9.0,1,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,0.04753007584374202,0,True,False,False
37,36944.71,19,94697.86,1,7.0,2,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,2.5631625430936364,0,False,False,False
49,43756.59,138,43225.41,0,15.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,0.987837995648298,0,False,False,True
29,15954.82,149,86495.95999999999,0,0.0,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,5.4209661427617,0,False,False,True
42,35301.54,90,86495.95999999999,3,1.0,1,0,0,0,False,True,False,False,False,False,False,True,True,False,True,False,2.450134182979468,1,False,True,False
48,32360.77,111,86350.29,1,5.0,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,2.668280814059305,0,False,True,False
53,39098.1,166,72257.65,1,7.0,1,1,1,0,False,False,False,False,False,False,False,True,False,True,False,True,1.8480642776943714,0,False,False,True
48,34844.73,152,98639.58,3,7.0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,2.8307508552697844,1,False,False,True
